ICD9_CODE,LONG_TITLE,DEPTH
321.8,meningitis due to other nonbacterial organisms classified elsewhere,4
321.4,meningitis in sarcoidosis,4
321.3,meningitis due to trypanosomiasis,4
321.2,meningitis due to viruses not elsewhere classified,4
321.1,meningitis in other fungal diseases,4
321.0,cryptococcal meningitis,4
322,meningitis of unspecified cause,3
322.9,"meningitis, unspecified",4
322.2,chronic meningitis,4
322.1,eosinophilic meningitis,4
322.0,nonpyogenic meningitis,4
323,"encephalitis, myelitis, and encephalomyelitis",3
323.9,"unspecified cause of encephalitis, myelitis, and encephalomyelitis",4
323.2,"encephalitis, myelitis, and encephalomyelitis in protozoal diseases classified elsewhere",4
323.1,"encephalitis, myelitis, and encephalomyelitis in rickettsial diseases classified elsewhere",4
323.0,"encephalitis, myelitis, and encephalomyelitis in viral diseases classified elsewhere",4
323.02,myelitis in viral diseases classified elsewhere,5
323.01,encephalitis and encephalomyelitis in viral diseases classified elsewhere,5
323.4,"other encephalitis, myelitis, and encephalomyelitis due to infection classified elsewhere",4
323.42,other myelitis due to infection classified elsewhere,5
323.41,other encephalitis and encephalomyelitis due to infection classified elsewhere,5
323.5,"encephalitis, myelitis, and encephalomyelitis following immunization procedures",4
323.52,myelitis following immunization procedures,5
323.51,encephalitis and encephalomyelitis following immunization procedures,5
323.6,"postinfectious encephalitis, myelitis, and encephalomyelitis",4
323.63,postinfectious myelitis,5
323.62,other postinfectious encephalitis and encephalomyelitis,5
323.61,infectious acute disseminated encephalomyelitis (adem),5
323.7,"toxic encephalitis, myelitis, and encephalomyelitis",4
323.72,toxic myelitis,5
323.71,toxic encephalitis and encephalomyelitis,5
323.8,"other causes of encephalitis, myelitis, and encephalomyelitis",4
323.82,other causes of myelitis,5
323.81,other causes of encephalitis and encephalomyelitis,5
324,intracranial and intraspinal abscess,3
324.9,of unspecified site,4
324.1,intraspinal abscess,4
324.0,intracranial abscess,4
327,organic sleep disorders ,2
327,organic sleep disorders,3
327.8,other organic sleep disorders,4
327.0,organic disorders of initiating and maintaining sleep [organic insomnia],4
327.09,other organic insomnia,5
327.02,insomnia due to mental disorder,5
327.01,insomnia due to medical condition classified elsewhere,5
327.00,"organic insomnia, unspecified",5
327.1,organic disorder of excessive somnolence [organic hypersomnia],4
327.19,other organic hypersomnia,5
327.15,hypersomnia due to mental disorder,5
327.14,hypersomnia due to medical condition classified elsewhere,5
327.13,recurrent hypersomnia,5
327.12,idiopathic hypersomnia without long sleep time,5
327.11,idiopathic hypersomnia with long sleep time,5
327.10,"organic hypersomnia, unspecified",5
327.2,organic sleep apnea,4
327.29,other organic sleep apnea,5
327.27,central sleep apnea in conditions classified elsewhere,5
327.26,sleep related hypoventilation/hypoxemia in conditions classifiable elsewhere,5
327.25,congenital central alveolar hypoventilation syndrome,5
327.24,idiopathic sleep related nonobstructive alveolar hypoventilation,5
327.23,obstructive sleep apnea (adult) (pediatric),5
327.22,high altitude periodic breathing,5
327.21,primary central sleep apnea,5
327.20,"organic sleep apnea, unspecified",5
327.3,circadian rhythm sleep disorder,4
327.39,other circadian rhythm sleep disorder,5
327.37,circadian rhythm sleep disorder in conditions classified elsewhere,5
327.36,"circadian rhythm sleep disorder, shift work type",5
327.35,"circadian rhythm sleep disorder, jet lag type",5
327.34,"circadian rhythm sleep disorder, free-running type",5
327.33,"circadian rhythm sleep disorder, irregular sleep-wake type",5
327.32,"circadian rhythm sleep disorder, advanced sleep phase type",5
327.31,"circadian rhythm sleep disorder, delayed sleep phase type",5
327.30,"circadian rhythm sleep disorder, unspecified",5
327.4,organic parasomnia,4
327.44,parasomnia in conditions classified elsewhere,5
327.43,recurrent isolated sleep paralysis,5
327.42,rem sleep behavior disorder,5
327.41,confusional arousals,5
327.40,"organic parasomnia, unspecified",5
327.5,organic sleep related movement disorders,4
327.59,other organic sleep related movement disorders,5
327.53,sleep related bruxism,5
327.52,sleep related leg cramps,5
327.51,periodic limb movement disorder,5
330-337,hereditary and degenerative diseases of the central nervous system ,2
330,cerebral degenerations usually manifest in childhood,3
330.9,unspecified cerebral degeneration in childhood,4
330.8,other specified cerebral degenerations in childhood,4
330.3,cerebral degeneration of childhood in other diseases classified elsewhere,4
330.2,cerebral degeneration in generalized lipidoses,4
330.1,cerebral lipidoses,4
330.0,leukodystrophy,4
331,other cerebral degenerations,3
331.9,"cerebral degeneration, unspecified",4
331.7,cerebral degeneration in diseases classified elsewhere,4
331.5,idiopathic normal pressure hydrocephalus (inph),4
331.4,obstructive hydrocephalus,4
331.3,communicating hydrocephalus,4
331.2,senile degeneration of brain,4
331.0,alzheimer's disease,4
331.1,frontotemporal dementia,4
331.19,other frontotemporal dementia,5
331.11,pick's disease,5
331.8,other cerebral degeneration,4
331.89,other,5
331.83,"mild cognitive impairment, so stated",5
331.82,dementia with lewy bodies,5
331.81,reye's syndrome,5
332,parkinson's disease,3
332.1,secondary parkinsonism,4
332.0,paralysis agitans,4
333,other extrapyramidal disease and abnormal movement disorders,3
333.6,genetic torsion dystonia,4
333.5,other choreas,4
333.4,huntington's chorea,4
333.3,tics of organic origin,4
333.2,myoclonus,4
333.1,essential and other specified forms of tremor,4
333.0,other degenerative diseases of the basal ganglia,4
333.7,acquired torsion dystonia,4
333.79,other acquired torsion dystonia,5
333.72,acute dystonia due to drugs,5
333.71,athetoid cerebral palsy,5
333.8,fragments of torsion dystonia,4
333.89,other,5
333.85,subacute dyskinesia due to drugs,5
333.84,organic writers' cramp,5
333.83,spasmodic torticollis,5
333.82,orofacial dyskinesia,5
333.81,blepharospasm,5
333.9,other and unspecified extrapyramidal diseases and abnormal movement disorders,4
333.99,other,5
333.94,restless legs syndrome (rls),5
333.93,benign shuddering attacks,5
333.92,neuroleptic malignant syndrome,5
333.91,stiff-man syndrome,5
333.90,unspecified extrapyramidal disease and abnormal movement disorder,5
334,spinocerebellar disease,3
334.9,"spinocerebellar disease, unspecified",4
334.8,other spinocerebellar diseases,4
334.4,cerebellar ataxia in diseases classified elsewhere,4
334.3,other cerebellar ataxia,4
334.2,primary cerebellar degeneration,4
334.1,hereditary spastic paraplegia,4
334.0,friedreich's ataxia,4
335,anterior horn cell disease,3
335.9,"anterior horn cell disease, unspecified",4
335.8,other anterior horn cell diseases,4
335.0,werdnig-hoffmann disease,4
335.1,spinal muscular atrophy,4
335.19,other,5
335.11,kugelberg-welander disease,5
335.10,"spinal muscular atrophy, unspecified",5
335.2,motor neuron disease,4
335.29,other,5
335.24,primary lateral sclerosis,5
335.23,pseudobulbar palsy,5
335.22,progressive bulbar palsy,5
335.21,progressive muscular atrophy,5
335.20,amyotrophic lateral sclerosis,5
336,other diseases of spinal cord,3
336.9,unspecified disease of spinal cord,4
336.8,other myelopathy,4
336.3,myelopathy in other diseases classified elsewhere,4
336.2,subacute combined degeneration of spinal cord in diseases classified elsewhere,4
336.1,vascular myelopathies,4
336.0,syringomyelia and syringobulbia,4
337,disorders of the autonomic nervous system,3
337.9,unspecified disorder of autonomic nervous system,4
337.3,autonomic dysreflexia,4
337.1,peripheral autonomic neuropathy in disorders classified elsewhere,4
337.0,idiopathic peripheral autonomic neuropathy,4
337.09,other idiopathic peripheral autonomic neuropathy,5
337.01,carotid sinus syndrome,5
337.00,"idiopathic peripheral autonomic neuropathy, unspecified",5
337.2,reflex sympathetic dystrophy,4
337.29,reflex sympathetic dystrophy of other specified site,5
337.22,reflex sympathetic dystrophy of the lower limb,5
337.21,reflex sympathetic dystrophy of the upper limb,5
337.20,"reflex sympathetic dystrophy, unspecified",5
338,pain ,2
338,"pain, not elsewhere classified",3
338.4,chronic pain syndrome,4
338.3,neoplasm related pain (acute) (chronic),4
338.0,central pain syndrome,4
338.1,acute pain,4
338.19,other acute pain,5
338.18,other acute postoperative pain,5
338.12,acute post-thoracotomy pain,5
338.11,acute pain due to trauma,5
338.2,chronic pain,4
338.29,other chronic pain,5
338.28,other chronic postoperative pain,5
338.22,chronic post-thoracotomy pain,5
338.21,chronic pain due to trauma,5
339,other headache syndromes ,2
339,other headache syndromes,3
339.3,"drug induced headache, not elsewhere classified",4
339.0,cluster headaches and other trigeminal autonomic cephalgias,4
339.09,other trigeminal autonomic cephalgias,5
339.05,short lasting unilateral neuralgiform headache with conjunctival injection and tearing,5
339.04,chronic paroxysmal hemicrania,5
339.03,episodic paroxysmal hemicrania,5
339.02,chronic cluster headache,5
339.01,episodic cluster headache,5
339.00,"cluster headache syndrome, unspecified",5
339.1,tension type headache,4
339.12,chronic tension type headache,5
339.11,episodic tension type headache,5
339.10,"tension type headache, unspecified",5
339.2,post-traumatic headache,4
339.22,chronic post-traumatic headache,5
339.21,acute post-traumatic headache,5
339.20,"post-traumatic headache, unspecified",5
339.4,complicated headache syndromes,4
339.44,other complicated headache syndrome,5
339.43,primary thunderclap headache,5
339.42,new daily persistent headache,5
339.41,hemicrania continua,5
339.8,other specified headache syndromes,4
339.89,other specified headache syndromes,5
339.85,primary stabbing headache,5
339.84,primary exertional headache,5
339.83,primary cough headache,5
339.82,headache associated with sexual activity,5
339.81,hypnic headache,5
340-349,other disorders of the central nervous system ,2
340,multiple sclerosis,3
341,other demyelinating diseases of central nervous system,3
341.9,"demyelinating disease of central nervous system, unspecified",4
341.8,other demyelinating diseases of central nervous system,4
341.1,schilder's disease,4
341.0,neuromyelitis optica,4
341.2,acute (transverse) myelitis,4
341.22,idiopathic transverse myelitis,5
341.21,acute (transverse) myelitis in conditions classified elsewhere,5
341.20,acute (transverse) myelitis nos,5
342,hemiplegia and hemiparesis,3
342.9,"hemiplegia, unspecified",4
342.8,other specified hemiplegia,4
342.1,spastic hemiplegia,4
342.0,flaccid hemiplegia,4
343,infantile cerebral palsy,3
343.9,"infantile cerebral palsy, unspecified",4
343.8,other specified infantile cerebral palsy,4
343.4,infantile hemiplegia,4
343.3,monoplegic,4
343.2,quadriplegic,4
343.1,hemiplegic,4
343.0,diplegic,4
344,other paralytic syndromes,3
344.9,"paralysis, unspecified",4
344.5,unspecified monoplegia,4
344.2,diplegia of upper limbs,4
344.1,paraplegia,4
344.0,quadriplegia and quadriparesis,4
344.09,other,5
344.04,"c5-c7, incomplete",5
344.03,"c5-c7, complete",5
344.02,"c1-c4, incomplete",5
344.01,"c1-c4, complete",5
344.00,"quadriplegia, unspecified",5
344.3,monoplegia of lower limb,4
344.32,affecting nondominant side,5
344.31,affecting dominant side,5
344.30,affecting unspecified side,5
344.4,monoplegia of upper limb,4
344.42,affecting nondominant side,5
344.41,affecting dominant side,5
344.40,affecting unspecified side,5
344.6,cauda equina syndrome,4
344.61,with neurogenic bladder,5
344.60,without mention of neurogenic bladder,5
344.8,other specified paralytic syndromes,4
344.89,other specified paralytic syndrome,5
344.81,locked-in state,5
345,epilepsy and recurrent seizures,3
345.9,"epilepsy, unspecified",4
345.8,other forms of epilepsy and recurrent seizures,4
345.7,epilepsia partialis continua,4
345.6,infantile spasms,4
345.5,localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures,4
345.4,localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures,4
345.3,grand mal status,4
345.2,petit mal status,4
345.1,generalized convulsive epilepsy,4
345.0,generalized nonconvulsive epilepsy,4
346,migraine,3
346.9,"migraine, unspecified",4
346.8,other forms of migraine,4
346.7,chronic migraine without aura,4
346.6,persistent migraine aura with cerebral infarction,4
346.5,persistent migraine aura without cerebral infarction,4
346.4,menstrual migraine,4
346.3,hemiplegic migraine,4
346.2,"variants of migraine, not elsewhere classified",4
346.1,migraine without aura,4
346.0,migraine with aura,4
347,cataplexy and narcolepsy,3
347.0,narcolepsy,4
347.01,with cataplexy,5
347.00,without cataplexy,5
347.1,narcolepsy in conditions classified elsewhere,4
347.11,with cataplexy,5
347.10,without cataplexy,5
348,other conditions of brain,3
348.9,unspecified condition of brain,4
348.8,other conditions of brain,4
348.5,cerebral edema,4
348.4,compression of brain,4
348.2,benign intracranial hypertension,4
348.1,anoxic brain damage,4
348.0,cerebral cysts,4
348.3,"encephalopathy, not elsewhere classified",4
348.39,other encephalopathy,5
348.31,metabolic encephalopathy,5
